participant_id,age,gender,device_type,experience_level,task_success,completion_time_s,sus_q1,sus_q2,sus_q3,sus_q4,sus_q5,sus_q6,sus_q7,sus_q8,sus_q9,sus_q10,ueq_attractiveness,ueq_efficiency,ueq_perspicuity,nasa_tlx_mental,nasa_tlx_temporal,nasa_tlx_frustration,trust_score,ease_of_use,willingness_to_reuse,attention_check_passed,sus_score
P0749,59.0,F,iOS,Intermediate,1.0,81.17437444536111,5.0,3.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0,6.525613666909192,5.986930515044737,3.950067875759795,5.907877601893576,6.727285512868815,6.19159194248107,1.0,57.5
P0751,43.0,M,Android,Intermediate,0.0,12.489892571420524,5.0,2.0,2.0,4.0,1.0,5.0,4.0,3.0,3.0,4.0,6.0,5.0,5.0,19.345114245026625,4.913513688812984,10.69721292868932,4.183973037940253,4.595770278407425,5.239107734524957,1.0,42.5
P0752,53.0,M,Android,Intermediate,1.0,65.97664683374113,3.0,5.0,1.0,4.0,1.0,4.0,4.0,5.0,2.0,5.0,5.0,6.0,6.0,5.822515893585115,19.273691384018743,3.950067875759795,6.841812274377592,5.708980888991439,5.1122751686038965,1.0,20.0
P0753,33.0,F,Android,Intermediate,1.0,45.8642392800667,5.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,1.0,4.0,5.0,4.0,21.0,8.264834329922842,12.643872940350835,5.907877601893576,6.662315537328907,6.107539611142407,1.0,52.5
P0755,24.0,F,Desktop,Advanced,0.0,160.8320668424147,3.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,6.0,5.0,4.0,10.191766744511526,21.0,11.319063470705553,4.035771584444511,4.454457563307866,5.32658059862962,1.0,47.5
P0756,29.0,M,iOS,Beginner,0.0,136.3257023693442,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,6.0,4.0,5.0,13.932248120942448,16.581155440812914,0.5181671265659963,5.770959762311589,5.669224805890108,4.220518925082373,1.0,47.5
P0757,22.0,M,Android,Advanced,1.0,219.77071261885828,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,9.294077029615536,12.440125164564096,16.0,5.907877601893576,6.751236988599855,5.6281874754036165,1.0,47.5
P0758,30.0,M,Desktop,Beginner,1.0,1.628056701138058,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,21.0,12.45569168987147,3.950067875759795,5.209385387768911,6.751076537114393,3.879140731899056,1.0,57.5
P0759,18.0,M,iOS,Beginner,1.0,62.330735921440315,2.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,7.0,5.0,21.0,2.969581856050995,3.950067875759795,6.379365448748475,5.392631592951408,3.1468107563966163,1.0,42.5
P0760,68.0,F,iOS,Intermediate,1.0,64.87270259201507,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,6.0,5.0,5.744318699256141,2.6646349788079955,11.030133729954848,6.924301875492954,6.051718756936976,4.792987572522436,1.0,50.0
P0761,43.0,F,Android,Intermediate,1.0,151.46353458689467,4.0,3.0,5.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,8.913723266006333,5.479871395960291,3.950067875759795,5.907877601893576,6.051718756936976,4.182349443794687,1.0,55.0
P0762,18.0,M,Desktop,Intermediate,1.0,6.5204735507227936,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,21.0,3.648822776906647,1.501865967614748,6.748553310284041,6.676068306982323,4.3384561186121395,1.0,52.5
P0763,35.0,F,Desktop,Beginner,1.0,200.2311771153916,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,6.0,5.0,5.0,16.599111707065322,7.8317154841559935,3.950067875759795,6.360563657545683,6.790061450912444,4.885574483261973,1.0,50.0
P0764,66.0,M,iOS,Intermediate,1.0,219.77071261885828,4.0,4.0,5.0,3.0,4.0,1.0,4.0,4.0,2.0,5.0,4.0,6.0,5.0,19.658883639834364,12.650645322538123,3.950067875759795,5.907877601893576,6.138915643577324,3.132777438470819,1.0,55.0
P0765,40.0,M,Android,Beginner,1.0,114.17416287050746,4.0,5.0,1.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,7.0,3.0,4.0,12.538127109981415,10.164259307868251,3.950067875759795,6.567077543047782,6.051718756936976,5.854920941841622,1.0,55.0
P0766,18.0,Prefer not to say,iOS,Advanced,1.0,219.77071261885828,2.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,6.0,6.0,12.095013293498267,9.54128431397102,2.556153155133183,5.729054305762298,6.051718756936976,3.7358441779333664,1.0,42.5
P0767,48.0,M,Android,Intermediate,1.0,59.539326024602694,4.0,5.0,5.0,2.0,5.0,2.0,4.0,4.0,1.0,3.0,7.0,4.0,4.0,9.258191632928392,11.917844326631707,3.950067875759795,5.907877601893576,5.348819413475578,6.061352694783632,1.0,57.5
P0768,49.0,M,iOS,Beginner,1.0,124.77937999871776,4.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,6.0,5.0,2.686346541811542,21.0,3.950067875759795,5.907877601893576,5.340950379146756,4.884992467574252,1.0,52.5
P0769,30.0,F,Android,Intermediate,1.0,126.00859493774612,5.0,5.0,4.0,1.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,7.0,5.0,5.8572985027100435,8.552849613272638,2.389158811902714,6.223464385219127,5.221023695573219,6.022901054767192,1.0,70.0
P0770,40.0,F,Desktop,Intermediate,0.0,88.56345941280046,5.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,7.0,6.500815990497267,8.147774911763028,0.8123074898548284,3.743351900054869,5.702716858897579,5.951393312376348,1.0,60.0
P0771,50.0,F,iOS,Intermediate,1.0,87.98351837057454,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,6.0,5.0,5.0,21.0,10.2938512425142,3.950067875759795,6.750299311834304,6.051718756936976,4.6987364816232216,1.0,50.0
P0772,44.0,M,iOS,Beginner,1.0,219.77071261885828,4.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,6.0,4.0,21.0,12.172002971928782,3.950067875759795,5.312872113234753,4.962406876435033,5.243004089256052,1.0,52.5
P0773,41.0,F,Desktop,Beginner,0.0,83.73128803265999,5.0,5.0,3.0,3.0,4.0,5.0,1.0,4.0,5.0,5.0,6.0,3.0,7.0,19.538090771661373,14.537829790886594,2.821189447620526,3.608806925809735,4.841399644165854,4.811415360880757,1.0,40.0
P0774,44.0,F,Android,Beginner,0.0,105.45000511667882,4.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,5.0,7.0,4.0,6.0,18.095324667981473,12.680644341433416,16.92219673361496,5.023819911050979,5.182470622545349,3.716383965147031,1.0,52.5
P0775,21.0,Other,iOS,Beginner,1.0,176.14493180543514,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,7.0,6.0,5.0,8.029815110515086,7.855239197990758,3.950067875759795,6.641788062734961,6.62481478866404,5.012109715295048,1.0,55.0
P0776,36.0,Other,Desktop,Beginner,1.0,219.77071261885828,5.0,2.0,4.0,5.0,4.0,5.0,1.0,4.0,1.0,3.0,6.0,3.0,5.0,12.728328867886054,10.129335073168786,3.7835717207056696,6.211562966540964,6.665742605155195,4.872150151106963,1.0,40.0
P0777,31.0,F,iOS,Unknown,1.0,219.77071261885828,2.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,20.69532951427114,8.420456055006184,3.950067875759795,6.385755497445521,6.051718756936976,5.272396696441085,1.0,60.0
P0778,35.0,F,Android,Beginner,1.0,82.26438482447732,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,6.0,5.0,6.0,9.9126296855717,21.0,2.720649634939056,5.096771402683263,6.051718756936976,6.302719579728006,1.0,35.0
P0779,23.0,Prefer not to say,Android,Intermediate,1.0,46.76435286150819,3.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,3.0,7.0,6.0,6.0,18.563933437075814,10.386343710644828,3.950067875759795,6.799108564928318,6.790917070716527,4.576073875278139,1.0,50.0
P0780,32.0,F,Unknown,Intermediate,1.0,37.10897284606964,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,14.17949618293391,8.956030624109001,3.950067875759795,5.907877601893576,5.653460257400807,5.4935345376517715,1.0,62.5
P0781,38.0,M,iOS,Advanced,0.0,32.25041690136779,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,7.0,12.262310458046551,8.78168161692702,11.025952432924488,3.810466088170463,5.368994922408805,5.30553791056564,1.0,52.5
P0782,43.0,M,iOS,Beginner,1.0,25.03214291326843,3.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,6.0,5.0,5.0,12.419411971563797,1.5588527350053676,3.950067875759795,5.907877601893576,6.981399482946191,5.597911542938558,1.0,42.5
P0783,24.0,F,Android,Intermediate,1.0,122.56261189442246,4.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,6.0,4.0,5.0,6.732961315075787,10.129335073168786,3.950067875759795,6.038211177535587,6.051718756936976,6.148712351791533,1.0,42.5
P0785,25.0,F,Android,Intermediate,1.0,108.51568276118398,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,7.0,6.0,6.0,10.448708082374052,14.294145295927375,3.950067875759795,4.479221136517024,6.008812905416252,3.125631906112564,1.0,55.0
P0786,29.0,M,Desktop,Beginner,1.0,90.08077307534926,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,7.319901802385275,3.497341278453025,3.950067875759795,5.907877601893576,5.257143545849255,5.82861621973635,1.0,52.5
P0787,28.0,M,Desktop,Intermediate,1.0,113.65554770240196,5.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,11.673294119395845,15.07751793337751,3.950067875759795,6.4867447054033285,6.051718756936976,5.188087791881736,1.0,50.0
P0788,29.0,M,Desktop,Beginner,1.0,143.60984014122494,4.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,2.0,2.0,7.0,5.0,6.0,18.755576022055216,21.0,3.950067875759795,6.377644970725942,6.051718756936976,3.5375258654201183,1.0,37.5
P0789,45.0,F,iOS,Beginner,1.0,74.23108614571196,1.0,5.0,3.0,5.0,4.0,3.0,2.0,2.0,5.0,2.0,7.0,3.0,5.0,21.0,11.011748098150816,7.117917155771185,5.907877601893576,5.935067420951755,4.774646326456993,1.0,45.0
P0791,34.0,F,Desktop,Beginner,1.0,26.300331284933147,1.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,7.0,3.0,21.0,10.129335073168786,3.950067875759795,6.055040140729142,6.925481995420666,3.8348154417435847,1.0,35.0
P0792,29.0,F,iOS,Intermediate,1.0,52.26666706028559,1.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0,6.0,5.0,21.0,5.67881511106152,5.595209103180046,5.942451501970847,6.051718756936976,5.459045829269662,1.0,52.5
P0793,24.0,M,iOS,Beginner,0.0,39.03575544137563,3.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,21.0,11.199318088061135,2.3600845065440508,3.936484492740627,4.549239188723028,5.952619526964792,1.0,45.0
P0794,18.0,M,Android,Beginner,1.0,39.7021891321282,3.0,3.0,4.0,2.0,5.0,3.0,1.0,3.0,5.0,5.0,6.0,6.0,7.0,11.320722200322002,7.714677599982958,3.950067875759795,5.907877601893576,4.406495599361003,3.603639928733163,1.0,55.0
P0795,24.0,M,Unknown,Beginner,1.0,59.73397880934997,5.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,7.0,6.0,6.0,15.483125243683174,3.7274822376508223,3.950067875759795,5.907877601893576,6.693911385336831,6.128396031855882,1.0,50.0
P0797,26.0,F,Android,Beginner,1.0,111.87338200084456,3.0,5.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,21.0,9.036261170446998,3.950067875759795,5.907877601893576,6.245014464134496,4.272074958275077,1.0,42.5
P0798,31.0,Unknown,Android,Beginner,1.0,49.14448006782626,3.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,7.0,4.0,5.0,19.494567553996504,10.129335073168786,3.011380382989662,5.981802372887054,5.935644846625884,5.764384000180908,1.0,65.0
P0799,26.0,M,Android,Intermediate,1.0,219.77071261885828,3.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,10.52625737252354,9.432426759632383,1.5861889054471805,6.120174422782081,6.051718756936976,5.6937890728505725,1.0,55.0
P0800,35.0,Other,iOS,Intermediate,0.0,64.87270259201507,4.0,3.0,4.0,3.0,4.0,1.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,15.539616160829212,17.70629385814845,2.779279615422212,2.940752203668913,4.450861502625647,6.335336302672564,1.0,55.0
P0801,21.0,F,Android,Beginner,1.0,38.066946665259294,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,6.0,7.0,5.0,6.180757098778382,6.835996864986635,3.950067875759795,5.905539301249144,6.524345802576596,4.330621534183572,1.0,42.5
P0802,46.0,M,Android,Intermediate,1.0,151.5259225603693,4.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,3.0,5.0,6.0,4.0,6.0,21.0,7.511424908242243,3.950067875759795,5.907877601893576,6.946958179986774,5.894474134762884,1.0,52.5
P0803,28.0,F,Desktop,Beginner,1.0,21.38724741402745,4.0,5.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,6.0,5.0,21.0,21.0,3.950067875759795,5.738268929305713,6.490675316139276,4.902269951190983,1.0,40.0
P0804,41.0,F,iOS,Beginner,1.0,138.5965366215048,2.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,8.806803957170677,11.442851582676852,3.950067875759795,5.9775194874053925,5.781324155383946,5.10768941339477,1.0,50.0
P0805,34.0,M,iOS,Intermediate,1.0,55.48410943363898,4.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,3.0,2.0,6.0,5.0,5.0,7.316967813781535,4.042156030658036,2.5493726547350146,5.907877601893576,6.051718756936976,6.2185724341008015,1.0,55.0
P0806,34.0,F,Desktop,Intermediate,1.0,62.91371249942395,3.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,5.0,1.0,5.0,6.0,6.0,14.386301383507565,14.590166548743692,2.563299179378582,6.230698625278946,6.429613727384359,4.729678415352106,1.0,72.5
P0807,35.0,F,Android,Beginner,1.0,165.8576528805256,3.0,1.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,6.0,6.0,4.0,10.094528126063732,7.879901381146188,3.6083768653900705,6.7731175393757,6.051718756936976,5.808671692042299,1.0,57.5
P0808,36.0,F,Desktop,Advanced,1.0,209.7281820063021,2.0,3.0,4.0,4.0,2.0,5.0,2.0,5.0,4.0,5.0,6.0,4.0,7.0,21.0,13.806253688649525,3.950067875759795,5.389244648322976,5.959539594252057,5.149588770160089,1.0,30.0
P0809,29.0,Other,Desktop,Beginner,1.0,77.82206364827955,5.0,4.0,5.0,2.0,5.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,7.0,11.044852265083309,10.397005407774794,3.950067875759795,5.8628302835854464,5.959884510528946,5.335966538456891,1.0,57.5
P0811,64.0,F,iOS,Beginner,1.0,219.77071261885828,2.0,3.0,5.0,1.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,21.0,8.64900446639502,2.59088889231631,5.303855880624106,5.241493092673306,4.633092644956106,1.0,60.0
P0812,54.0,F,iOS,Beginner,1.0,5.5768951403745985,2.0,4.0,5.0,4.0,4.0,3.0,4.0,1.0,4.0,5.0,6.0,6.0,5.0,6.634783945110261,12.566636147925015,3.950067875759795,6.249603906976631,6.051718756936976,4.458403212217716,1.0,55.0
P0814,34.0,M,iOS,Advanced,1.0,219.77071261885828,3.0,3.0,5.0,4.0,5.0,2.0,5.0,5.0,3.0,5.0,7.0,5.0,7.0,18.938630750343854,11.268939260245842,3.808615434735824,5.597005575612069,6.051718756936976,3.6748391018307593,1.0,55.0
P0815,34.0,Other,Android,Intermediate,1.0,65.35488402189705,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,12.042724532239127,21.0,2.850941011605493,5.869032099905064,5.960702864040571,5.3629442473576105,1.0,57.5
P0816,29.0,F,iOS,Beginner,1.0,85.79692495061306,3.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,7.087217961170394,15.417507927915578,3.950067875759795,6.068201581959786,6.051718756936976,4.9956905408948336,1.0,35.0
P0817,35.0,M,iOS,Advanced,1.0,120.6361319892351,2.0,3.0,3.0,4.0,5.0,5.0,1.0,4.0,1.0,3.0,6.0,5.0,7.0,21.0,12.54089323949228,3.950067875759795,6.674360775404508,5.648372863668865,3.943720664076058,1.0,32.5
P0818,43.0,M,iOS,Advanced,1.0,41.53962301400907,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,7.0,21.0,17.78167528380746,3.7203269204085703,4.7328349827902,6.976413548144169,5.820225813951811,1.0,47.5
P0819,35.0,M,Android,Beginner,1.0,52.772901825950434,4.0,3.0,4.0,1.0,5.0,3.0,5.0,5.0,4.0,3.0,6.0,5.0,5.0,12.881769732503976,8.015131516240688,3.950067875759795,5.658539957176883,6.88976578471005,2.25165422845674,1.0,67.5
P0820,53.0,Other,iOS,Intermediate,1.0,104.56847164698458,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,21.0,9.476218004993498,3.950067875759795,6.6472928435420915,4.773517893266213,5.7885202340678905,1.0,47.5
P0822,43.0,F,Android,Intermediate,1.0,24.38872803369419,3.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,6.0,4.0,4.961319350307892,15.48529131117633,3.950067875759795,5.907877601893576,5.714234201705028,4.80605281498724,1.0,42.5
P0823,41.0,M,Android,Beginner,0.0,29.69226742883649,5.0,4.0,5.0,4.0,5.0,3.0,1.0,5.0,3.0,4.0,7.0,5.0,5.0,7.145123379322775,18.95482610188709,3.3394784068133405,3.91450431265401,4.705386110183225,4.272313614745361,1.0,47.5
P0824,46.0,F,Desktop,Intermediate,0.0,39.88730092689923,4.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,3.0,4.0,6.0,5.0,5.0,4.641265797284368,8.992637622978902,1.449442203865592,4.901959885552769,4.516396222289488,5.192778181188583,1.0,52.5
P0825,18.0,F,Android,Advanced,1.0,86.1290267141102,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,7.0,5.0,10.7550369938795,7.469484555618822,3.950067875759795,6.924680209711215,6.051718756936976,4.811415360880757,1.0,42.5
P0826,25.0,M,iOS,Beginner,1.0,33.594267161961056,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,6.0,5.0,5.0,13.170039769913725,11.820590348727269,2.4092240710910655,6.999522206716249,6.117874959462086,3.4424879052630444,1.0,60.0
P0827,24.0,M,iOS,Intermediate,1.0,106.83833111070858,4.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,8.697648023500951,7.910706282805768,3.950067875759795,5.724323604373757,5.254846961027031,5.127372109782463,1.0,52.5
P0828,36.0,M,Android,Intermediate,0.0,140.73191846092178,4.0,3.0,3.0,5.0,5.0,2.0,3.0,5.0,3.0,4.0,7.0,6.0,4.0,21.0,7.303293912493216,3.36513249574451,5.467904436732463,5.748626388948463,3.794785439045445,1.0,47.5
P0829,61.0,M,Android,Intermediate,1.0,33.22100761916059,3.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,3.0,5.0,6.0,5.0,3.0,13.845993791179977,5.357074787372419,3.950067875759795,6.168379077715932,4.768646645675903,3.882882318706719,1.0,40.0
P0830,26.0,M,Desktop,Beginner,1.0,24.43090028004897,4.0,3.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,4.0,4.0,6.0,5.0,11.720745133840778,5.989759556480126,3.739168388497921,6.67227991058731,6.051718756936976,4.142808470990756,1.0,45.0
P0831,32.0,M,Android,Beginner,1.0,160.999876641187,1.0,4.0,3.0,5.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,4.0,6.0,8.281091199924695,13.3336682647128,10.86553753276393,6.048036322094274,4.415838212633969,5.389182082277112,1.0,45.0
P0832,41.0,M,Android,Advanced,1.0,95.17897079391436,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,6.0,21.0,6.803170355996263,3.950067875759795,5.369068928284749,4.399080722935812,4.728705169264692,1.0,55.0
P0833,46.0,M,Android,Unknown,1.0,48.24202222971901,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,4.0,4.0,7.032572359033763,17.107931897137693,3.950067875759795,6.7900096427761305,6.045807650288338,5.2192091656444655,1.0,45.0
P0834,53.0,M,Desktop,Advanced,1.0,186.56832580895437,2.0,3.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,3.0,7.0,6.0,5.0,15.231031512945089,5.671873959158061,3.950067875759795,6.505387346530013,6.051718756936976,5.003245816742758,1.0,35.0
P0835,37.0,F,iOS,Intermediate,1.0,109.77017653526616,5.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,7.0,5.0,8.001351262142746,21.0,1.4804882238040058,6.324222456405356,6.051718756936976,3.610074344582444,1.0,62.5
P0836,27.0,F,Desktop,Intermediate,1.0,27.219888550115677,4.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,21.0,9.505311156249524,0.9386341366293376,5.907877601893576,6.051718756936976,3.330659171135155,1.0,60.0
P0837,35.0,M,iOS,Intermediate,1.0,96.31237352132908,4.0,1.0,1.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,6.0,5.0,6.0,9.852402505188804,7.206827382240595,3.950067875759795,5.167475806633819,6.051718756936976,3.885182298344355,1.0,45.0
P0838,36.0,M,Desktop,Beginner,0.0,209.89844757870736,3.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,6.0,11.772209016621405,12.195833304772266,3.744652242743636,5.032473021412938,6.0435069668228945,4.936423743050166,1.0,32.5
P0839,22.0,F,Android,Intermediate,1.0,96.0653058971869,2.0,4.0,5.0,5.0,4.0,5.0,1.0,4.0,3.0,4.0,7.0,5.0,5.0,9.738352487556014,14.959802587415696,3.950067875759795,5.907877601893576,6.051718756936976,3.281229145901789,1.0,32.5
P0840,24.0,M,iOS,Intermediate,1.0,185.55970140673895,3.0,3.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,7.0,4.0,4.0,10.878938836877264,4.599930311788309,3.950067875759795,6.243331632298463,6.9204358469619125,4.907149706751062,1.0,32.5
P0841,18.0,F,iOS,Intermediate,1.0,36.70340430736032,3.0,5.0,4.0,1.0,4.0,3.0,5.0,3.0,4.0,5.0,7.0,6.0,5.0,10.703389847645708,12.009189700297776,3.950067875759795,5.907877601893576,6.335602563155261,5.806133906060335,1.0,57.5
P0842,45.0,F,iOS,Intermediate,1.0,79.99403165046722,3.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,5.0,21.0,10.129335073168786,3.950067875759795,5.907877601893576,6.912397624886826,4.783060640407388,1.0,45.0
P0843,33.0,F,Android,Beginner,0.0,127.99149249693184,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,6.0,3.0,4.064081804794723,17.79409315348664,1.9482778149091144,5.130430637984295,5.733101517875201,5.89292900751493,1.0,47.5
P0844,47.0,M,iOS,Intermediate,0.0,70.19579245318432,2.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,6.0,5.434562810438454,9.539438674867624,21.0,4.70912890510657,5.932252330003944,5.227345211132297,1.0,42.5
P0845,18.0,F,iOS,Intermediate,1.0,32.51648950362944,4.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,6.0,4.0,6.0,14.307151429645485,4.516939262467867,3.950067875759795,6.754494147444088,6.159004713964281,3.3331522953062342,1.0,57.5
P0846,44.0,M,Android,Advanced,1.0,214.75513437208417,5.0,5.0,3.0,3.0,5.0,2.0,4.0,5.0,1.0,3.0,5.0,4.0,3.0,21.0,12.50712731881134,3.950067875759795,5.907877601893576,5.323000316226568,3.964847666635437,1.0,50.0
P0847,53.0,F,iOS,Intermediate,1.0,109.53449708243284,3.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,7.0,20.076466981636443,12.582945312408286,0.7552426680601894,6.9894322080696645,6.386613787984762,3.641901893104998,1.0,52.5
P0848,56.0,M,Android,Advanced,1.0,51.1366211337209,3.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,9.024259059547475,6.655726686860089,3.950067875759795,5.907877601893576,6.9565155965345,5.316155037481127,1.0,52.5
P0849,35.0,F,Desktop,Intermediate,1.0,161.89245357042122,4.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,6.0,6.0,5.0,15.921238878612256,6.575703539739961,3.950067875759795,5.907877601893576,6.051718756936976,4.257028910345583,1.0,65.0
P0850,19.0,M,iOS,Advanced,1.0,56.348048949974675,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,10.752970191770949,10.129335073168786,3.950067875759795,5.907877601893576,5.967712986225838,5.0717713276397935,1.0,47.5
P0851,34.0,F,iOS,Beginner,1.0,40.12181303384094,2.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,6.0,3.8907547176234183,6.5756876383056495,1.144246959101471,6.029383363452102,6.359839367359149,4.108708151139501,1.0,55.0
P0852,39.0,M,iOS,Beginner,0.0,80.71716767324318,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,6.0,3.0,7.0,10.418559878719178,12.974654711744298,3.950067875759795,4.55158574655891,5.902150285771525,5.031429874519316,1.0,52.5
P0853,38.0,M,Desktop,Intermediate,1.0,39.676869208723815,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.690795113276118,5.2527671585470195,5.194881819847975,6.938195295675842,6.975991400817401,3.953550766680458,1.0,47.5
P0855,37.0,F,Android,Beginner,1.0,67.44437752724029,5.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,7.0,6.0,6.0,19.416683355342577,4.880781339270708,3.950067875759795,6.241865403232015,6.871206800523813,4.811415360880757,1.0,60.0
P0857,32.0,M,iOS,Advanced,1.0,30.158715173123724,2.0,2.0,5.0,4.0,4.0,5.0,4.0,3.0,1.0,5.0,5.0,6.0,5.0,11.906350536046368,3.17284734377851,3.950067875759795,5.9385031827638315,6.6874226269169394,4.722583041448006,1.0,42.5
